Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
70,10.0.0.9,6,PROCESS_LOCAL,1489735931350,1489735931383,0,0,0,0,21,7,0,1724,0,0,16,ResultTask
68,10.0.0.8,5,PROCESS_LOCAL,1489735931343,1489735931385,0,0,0,0,26,9,0,1724,0,0,16,ResultTask
69,10.0.0.8,2,PROCESS_LOCAL,1489735931344,1489735931394,0,0,0,0,35,5,0,1724,0,0,16,ResultTask
71,10.0.0.9,6,PROCESS_LOCAL,1489735931354,1489735931407,0,0,0,0,45,3,0,1724,0,0,16,ResultTask
73,10.0.0.8,5,PROCESS_LOCAL,1489735931372,1489735931409,0,0,0,0,28,3,0,1724,0,0,16,ResultTask
72,10.0.0.9,3,PROCESS_LOCAL,1489735931359,1489735931410,0,0,0,0,40,5,0,1724,0,0,16,ResultTask
66,10.0.0.8,2,PROCESS_LOCAL,1489735931338,1489735931411,0,0,0,0,47,19,0,1724,0,0,16,ResultTask
79,10.0.0.8,5,PROCESS_LOCAL,1489735931384,1489735931417,0,0,0,0,25,3,0,1724,0,0,16,ResultTask
77,10.0.0.9,3,PROCESS_LOCAL,1489735931381,1489735931418,0,0,0,0,24,5,0,1724,0,0,16,ResultTask
75,10.0.0.11,1,PROCESS_LOCAL,1489735931376,1489735931420,0,0,0,0,32,6,0,1724,0,0,16,ResultTask
74,10.0.0.11,1,PROCESS_LOCAL,1489735931374,1489735931423,0,0,0,0,37,6,0,1724,0,0,16,ResultTask
82,10.0.0.8,5,PROCESS_LOCAL,1489735931408,1489735931435,0,0,0,0,19,3,0,1724,0,0,16,ResultTask
76,10.0.0.11,4,PROCESS_LOCAL,1489735931380,1489735931437,0,0,0,0,41,8,0,1724,0,0,16,ResultTask
81,10.0.0.9,6,PROCESS_LOCAL,1489735931406,1489735931438,0,0,0,0,21,3,0,1724,0,0,16,ResultTask
78,10.0.0.9,6,PROCESS_LOCAL,1489735931382,1489735931441,0,0,0,0,33,15,0,1724,0,0,16,ResultTask
85,10.0.0.8,5,PROCESS_LOCAL,1489735931416,1489735931446,0,0,0,0,22,2,0,1724,0,0,16,ResultTask
84,10.0.0.8,2,PROCESS_LOCAL,1489735931410,1489735931451,0,0,0,0,28,5,0,1724,0,0,16,ResultTask
83,10.0.0.9,3,PROCESS_LOCAL,1489735931409,1489735931454,0,0,0,0,33,6,0,1724,0,0,16,ResultTask
80,10.0.0.8,2,PROCESS_LOCAL,1489735931393,1489735931459,0,0,0,0,50,4,0,1724,0,0,16,ResultTask
86,10.0.0.9,3,PROCESS_LOCAL,1489735931418,1489735931461,0,0,0,0,30,3,0,1811,0,0,16,ResultTask
87,10.0.0.11,1,PROCESS_LOCAL,1489735931419,1489735931465,0,0,0,0,26,6,0,1724,0,0,16,ResultTask
88,10.0.0.11,1,PROCESS_LOCAL,1489735931422,1489735931467,0,0,0,0,33,3,0,1724,0,0,16,ResultTask
